"","X","Classroom.ID","week","Usage.Week","Active.Users...Total","Minutes.per.Active.User","Badges.per.Active.User","Boosts.per.Tower.Completion","Tower.Alerts.per.Tower.Completion","Teacher.User.ID","teacher_number_classes","year","Grade.Level","MDR.School.ID","Students...Total","District.Rollup.ID","poverty","income","charter.school","school.account","zipcode","tch_min","User.Session","RD.elementary_schedule","RD.whole_group_fluency","RD.mission_overview","Guided.Practice.Completed","RD.small_group_lessons","Tower.Completed","Fluency.Completed","Number.Gym.Activity.Completed","RD.grade_level_overview","Tower.Stage.Failed","RD.optional_problem_sets","RD.student_notes_and_exit_tickets","Kindergarten.Activity.Completed","Tower.Struggled","RD.k_mission","RD.whole_group_word_problems","RD.assessments","RD.teaching_and_learning_approach","RD.optional_homework","RD.k_schedule","RD.curriculum_map","RD.assessments_answer_key","RD.pd_course_notes","RD.pd_course_guide","min_week","mean_act_st","Tsubj","st_login","tch_login","n_weeks","set","PCA1","PCA2","PCA3","FrobeniusNNDSVD1","FrobeniusNNDSVD2","FrobeniusNNDSVD3","FrobeniusNNDSVDA1","FrobeniusNNDSVDA2","FrobeniusNNDSVDA3","Kullback.Leibler1","Kullback.Leibler2","Kullback.Leibler3","Autoencoder1","Autoencoder2","Autoencoder3","state","FrobeniusNNDSVD1bin","FrobeniusNNDSVD2bin","FrobeniusNNDSVD3bin","FrobeniusNNDSVDA1bin","FrobeniusNNDSVDA2bin","FrobeniusNNDSVDA3bin","Kullback.Leibler1bin","Kullback.Leibler2bin","Kullback.Leibler3bin","row_n"
"31",237,7934,13,"2019-10-21",23,3.65325227647079,0.502645262846028,0.5,0,106507,2,2019,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.0953101798043249,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.471182552280321,0.0591518206366786,0.00576790038384802,0.000696186118554142,0,0.000196731940642032,0.000659225236456114,1.54767174465178e-60,0.000204154462990096,0.000437416438916023,4.79292782191894e-133,8.49085726817397e-43,0.0882939994335175,0.131416782736778,0.495124459266663,2,0,0,0,0,0,0,0,0,1,7
"32",238,7934,14,"2019-10-28",22,3.62434093297637,0.530983469836781,0.1,0,106507,2,2019,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.641853886172395,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.417448565565404,0.0396239563907946,0.0214405219364551,0.00468837396604066,0,0.00132486541201127,0.00443946575055779,3.51548147010118e-60,0.00137485151107855,0.00294572354989094,4.79292782191893e-133,5.71805629335858e-42,0.0858584195375443,0.123434916138649,0.445716738700867,2,0,0,1,0,0,1,0,0,1,8
"33",239,7934,15,"2019-11-04",24,4.06044301054642,0.721274149121084,0.3,0,106507,2,2019,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,3.08648663682246,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.117889044977086,-0.053233513068364,0.0359036089694422,0.0273008557056559,0,0.00366007275456287,0.0252395673214918,6.9856013572617e-26,0.00378964731223216,0.0179447696661338,4.69795081008076e-99,3.32735952790104e-46,0.00796301662921906,0.0196199417114258,0.17266158759594,2,1,0,1,1,0,1,1,0,0,9
"34",240,7934,19,"2019-12-02",24,3.87535902105655,0.633202660808924,0.4,0,106507,2,2019,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,1.1314021114911,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.369318146114793,0.0221325258346461,0.0354787479333408,0.0082642425619179,0,0.00233535319623892,0.00782548961528881,4.95205561986434e-60,0.00242346423065253,0.0051924556601041,4.79292782191894e-133,1.00792736529343e-41,0.0743866413831711,0.106446072459221,0.390260398387909,2,0,0,1,0,0,1,0,0,1,10
"35",241,7934,23,"2020-01-06",23,3.70622809244855,0.5841396363571,0.1,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.832909122935104,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.398664780418112,0.0327976025539528,0.0269191989142285,0.00608392273097162,0,0.00171922693326028,0.00576092410294905,4.09446435546118e-60,0.00178409199082239,0.00382255225247628,4.79292782191893e-133,7.42010191851617e-42,0.0815493762493134,0.116966858506203,0.424010217189789,2,0,0,1,0,0,1,0,0,1,11
"36",242,7934,24,"2020-01-13",24,4.35926964755127,0.834068304872344,0.4,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,1.41098697371026,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.341830483010941,0.0121430315435104,0.0434960897970266,0.0103064493905532,0,0.00291245075949433,0.0097592746164606,5.71068496115071e-60,0.00302233525026491,0.00647558213261531,4.79292782191893e-133,1.25699993700808e-41,0.0680432766675949,0.0970418900251389,0.358896613121033,2,0,0,1,0,0,1,0,0,1,12
"37",243,7934,25,"2020-01-20",16,3.47506723022861,0.409184860896998,0.2,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.955511445027436,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.327397985088489,0.0229056753841974,-0.0252039791883946,0.0115353959970133,0.000118661158989802,0,0.0104413041076551,1.47372807418374e-09,5.62592947761087e-06,0.00816487436295585,1.37006266502012e-84,1.88331652405474e-52,0.0485453456640244,0.0779289454221725,0.364069104194641,2,0,1,0,0,1,0,0,1,0,13
"38",244,7934,26,"2020-01-27",24,4.19870457754634,0.798642264297214,0,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,3.56671182013973,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.0706752296501906,-0.0703918337625904,0.049674488535832,0.0308086248347456,0,0.00465131663274192,0.0285610190899095,5.5792072444724e-28,0.00481932064978185,0.0201487146171946,5.27458573417683e-101,1.62954562043827e-45,-0.00295332074165344,0.00657977163791656,0.142306223511696,2,1,0,1,1,0,1,1,0,0,14
"39",245,7934,28,"2020-02-10",23,3.95124371858143,0.780162573671735,0.5,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,1.88706964903238,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.193798605241544,-0.0142890415823487,-0.0379671613702166,0.0217203441411923,0,0,0.0196407272769563,3.22183882388456e-11,6.02882525941784e-05,0.0151218717672491,3.77440051867276e-86,2.73719388844878e-51,0.0141950994729996,0.031582698225975,0.24346424639225,2,1,0,0,1,1,0,1,1,0,15
"40",246,7934,29,"2020-02-17",24,4.03953632572711,0.761131169738647,0.3,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.741937344729377,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.407608761045064,0.0360480004897617,0.0243105031499672,0.0054194261441743,0,0.00153144998743128,0.00513170598691258,3.82202586090748e-60,0.00158923036412502,0.00340504646929233,4.79292782191893e-133,6.60966552466757e-42,0.0838941186666489,0.120343282818794,0.434602916240692,2,0,0,1,0,0,1,0,0,1,16
"41",247,7934,31,"2020-03-02",24,3.94352167248752,0.656387204428272,0.6,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.693147180559945,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.353192588039915,0.032279882203884,-0.0327275052632844,0.00946390417355188,0.000366462142667824,0,0.00858441634698399,7.99352470217662e-06,2.63647679894718e-08,0.00696078008364799,1.79178146204826e-81,2.81144421748182e-55,0.0516060590744019,0.0834711641073227,0.391464054584503,2,0,1,0,0,1,0,0,1,0,17
"42",248,7934,32,"2020-03-09",24,3.81109708683819,0.633202660808924,0.2,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.741937344729377,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.407608761045064,0.0360480004897617,0.0243105031499672,0.0054194261441743,0,0.00153144998743128,0.00513170598691258,3.82202586090748e-60,0.00158923036412502,0.00340504646929233,4.79292782191893e-133,6.60966552466757e-42,0.0838941186666489,0.120343282818794,0.434602916240692,2,0,0,1,0,0,1,0,0,1,18
"43",249,7934,33,"2020-03-16",11,2.84490938381941,0.16725844833732,0.3,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.916290731874155,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.390467034812782,0.0298183993886919,0.0293102398980015,0.0066929774909695,0,0.00189133683562446,0.00633764382767272,4.33940786685881e-60,0.00196269546891591,0.00420522372081353,4.79292782191894e-133,8.16292009569903e-42,0.0794948488473892,0.113992586731911,0.414532482624054,2,0,0,1,0,0,1,0,0,1,19
"44",250,7934,34,"2020-03-23",6,2.82731362192903,0,0,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.955511445027436,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.386611011488439,0.0284170535252959,0.0304349283485547,0.0069794622726913,0,0.0019722932143434,0.00660891898270916,4.45312923434135e-60,0.00204670627036491,0.00438522322049422,4.79292782191893e-133,8.51232398731291e-42,0.0785563886165619,0.112609282135963,0.410107851028442,2,0,0,1,0,0,1,0,0,1,20
"45",251,7934,35,"2020-03-30",8,2.7408400239252,0,0,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,1.33500106673234,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.248075775614915,0.00543622504127345,-0.053798213600184,0.0173634320604658,0.000484742442799004,0,0.0157376382523429,5.49524800966231e-07,3.6097534527024e-07,0.0125882087964849,1.35939622794886e-82,3.63668295524272e-54,0.0219822824001312,0.0440691858530045,0.294956624507904,2,1,1,0,1,1,0,1,1,0,21
"46",252,7934,36,"2020-04-06",0,0,0,0,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.53062825106217,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,0,1,32,"train",-0.369170797827725,0.0380866412162761,-0.0373878785279948,0.0081807392032933,0.000519959992985154,0,0.00742318401020116,0.00039597739834408,1.06537110206989e-10,0.00621491587960066,3.14015971747404e-79,6.92786989406493e-58,0.0526678413152695,0.0859313458204269,0.407160937786102,2,0,1,0,0,1,0,0,1,0,22
"47",253,7934,39,"2020-04-27",4,2.88480071284671,0.700370483380781,0.3,0.0953101798043249,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.916290731874155,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.390467034812782,0.0298183993886919,0.0293102398980015,0.0066929774909695,0,0.00189133683562446,0.00633764382767272,4.33940786685881e-60,0.00196269546891591,0.00420522372081353,4.79292782191894e-133,8.16292009569903e-42,0.0794948488473892,0.113992586731911,0.414532482624054,1,0,0,1,0,0,1,0,0,1,23
"48",254,7934,40,"2020-05-04",6,4.765586907394,0.986578352956,0.4,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,2.45100509811232,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.180367042913503,-0.0305279232425069,0.0176806168393946,0.0226590280776342,0,0.00234836065193858,0.0208447517975362,1.72299765996886e-22,0.00242165693954142,0.0150282913609817,5.6271368126768e-96,1.52698087977086e-47,0.0199360549449921,0.0350542962551117,0.215404883027077,2,1,0,1,1,1,1,1,1,0,24
"49",255,7934,41,"2020-05-11",9,3.52929738428947,0.502645262846028,0.1,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.993251773010283,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.382900533700811,0.0270686014383774,0.0315171654521105,0.00725513369105691,0,0.0020501938958842,0.00686995486149047,4.5616862556874e-60,0.00212754608556825,0.00455842864203126,4.79292782191894e-133,8.84853963480652e-42,0.0776533633470535,0.111278131604195,0.405850052833557,2,0,0,1,0,0,1,0,0,1,25
"50",256,7934,42,"2020-05-18",1,2.85647020622048,0,0,0,106507,2,2020,"2nd",11450270,24,398027,"0-40% (Low)","$81K-93,999",0,0,70734,0.182321556793955,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,16.875,47,1,1,32,"train",-0.462627942428024,0.0560429268045783,0.00826302815943219,0.00133175424927036,0,0.000376334130966811,0.00126105072465777,1.9522483380979e-60,0.000390532893314014,0.000836746360925638,4.79292782191893e-133,1.62424026355524e-42,0.0884989947080612,0.130906030535698,0.488647937774658,2,0,0,0,0,0,0,0,0,1,26
"51",739,26326,6,"2019-09-02",7,3.54385368206368,0.0983658855361726,25.5,2.07944154167984,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,1.28093384546206,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.354616785339735,0.0167897959350722,0.0397667019420066,0.00935648598951022,0,0.00264400509755808,0.00885974526870354,5.36281338100412e-60,0.00274376133546868,0.0058787164426648,4.79292782191893e-133,1.14114006228095e-41,0.0709856450557709,0.101400509476662,0.373469889163971,NA,0,0,1,0,0,1,0,0,1,1
"52",740,26326,8,"2019-09-16",6,3.74478708605223,0.0983658855361726,38.5,2.484906649788,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,0.955511445027436,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.386611011488439,0.0284170535252959,0.0304349283485547,0.0069794622726913,0,0.0019722932143434,0.00660891898270916,4.45312923434135e-60,0.00204670627036491,0.00438522322049422,4.79292782191893e-133,8.51232398731291e-42,0.0785563886165619,0.112609282135963,0.410107851028442,1,0,0,1,0,0,1,0,0,1,2
"53",741,26326,9,"2019-09-23",1,0.53062825106217,0,0,0,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,1.1314021114911,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.369318146114793,0.0221325258346461,0.0354787479333408,0.0082642425619179,0,0.00233535319623892,0.00782548961528881,4.95205561986434e-60,0.00242346423065253,0.0051924556601041,4.79292782191894e-133,1.00792736529343e-41,0.0743866413831711,0.106446072459221,0.390260398387909,2,0,0,1,0,0,1,0,0,1,3
"54",742,26326,10,"2019-09-30",6,3.23080439573347,0,0,0,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,3.69635146895264,1.09861228866811,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.0169952509645681,0.0483080465087859,0.0966756240269122,0.0296309202679578,0.0131505968573334,0.0109431551305249,0.0286940490834483,0.0168100461507002,0.0109449083833183,0.0205703404225265,0.0203638555954265,2.13641930460824e-39,0.000390559434890747,0.00899624824523926,0.0936535745859146,2,0,0,1,0,0,1,0,0,1,4
"55",743,26326,11,"2019-10-07",3,2.82731362192903,0,0,0,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,0.955511445027436,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.386611011488439,0.0284170535252959,0.0304349283485547,0.0069794622726913,0,0.0019722932143434,0.00660891898270916,4.45312923434135e-60,0.00204670627036491,0.00438522322049422,4.79292782191893e-133,8.51232398731291e-42,0.0785563886165619,0.112609282135963,0.410107851028442,2,0,0,1,0,0,1,0,0,1,5
"56",744,26326,12,"2019-10-14",7,3.45631668088323,0.126150524274937,8,1.19392246847243,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,0.262364264467491,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.454758464213121,0.0531830217117015,0.0105583232123194,0.00191642025334472,0,0.000541552130210823,0.00181467650618092,2.25878637120318e-60,0.000561984433008396,0.00120409427930787,4.79292782191893e-133,2.33731331368428e-42,0.0884343385696411,0.130061879754066,0.48189914226532,1,0,0,0,0,0,0,0,0,1,6
"57",745,26326,13,"2019-10-21",6,1.82454929205105,0,0,0,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,2.02814824729229,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.22194063371609,-0.0154193581231153,0.00555482467197638,0.0195703016658195,0,0.00147553207217518,0.0179275171408351,1.22998624053373e-19,0.00142486336540812,0.0130876325747253,1.66822053286131e-93,3.14789033874538e-49,0.0274301916360855,0.0455023646354675,0.249767228960991,2,0,0,0,0,0,0,0,0,0,7
"58",746,26326,14,"2019-10-28",5,2.72785282839839,0,0,0,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,1.30833281965018,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.292710001610092,0.0102994595840668,-0.0150865159083236,0.0143097740368975,0,0,0.012924525524287,1.22930169191668e-13,0.000190829104521329,0.00978411240843831,4.67380087110099e-88,4.68709680059155e-50,0.0422631204128265,0.0678445547819138,0.325566709041595,2,0,0,0,0,0,0,0,0,0,8
"59",747,26326,15,"2019-11-04",7,4.32280727501391,0.447626665587209,2.5,0.336472236621213,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,2.23001440015921,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.202093962626554,-0.0226319831759586,0.011343514178966,0.0210448179632435,0,0.00189220865472894,0.0193173345232336,4.39963261833815e-21,0.00193522271861747,0.0140140768843049,9.81631913366577e-95,3.05884740441256e-48,0.0234788060188293,0.0399036854505539,0.231935575604439,1,0,0,0,0,0,1,0,0,0,9
"60",748,26326,17,"2019-11-18",12,4.29592393562047,0.447626665587209,2.7,0.336472236621213,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,3.03495298670727,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.0217302896886361,-0.0608139923381353,-0.060689504452563,0.0347712844725151,0,0,0.0314403614572574,2.8867921279426e-11,0.000109031701874252,0.0241696174919225,2.55079828979325e-86,3.60661207110162e-51,-0.0279632657766342,-0.0205681622028351,0.140784725546837,2,0,0,0,0,0,0,0,0,0,10
"61",749,26326,18,"2019-11-25",2,2.10413415427021,0,0,0,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,4.56538931597625,1.09861228866811,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",0.0857001884375227,0.00160696002075009,0.248912686164068,0.0266931679641052,0.0111729174010914,0.0479802490662865,0.0317398450821028,0.0144898612152242,0.0507571156441418,0.0229869957508294,0.0107202043690961,0.035472001597732,-0.00536464154720306,-0.00394400954246521,0.0335391461849213,2,0,0,1,0,0,1,0,0,1,11
"62",750,26326,19,"2019-12-02",10,3.34286180464919,0.0983658855361726,5,0.693147180559945,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,3.22286784613774,1.6094379124341,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",0.00310842969870685,-0.0825585163928393,0.170623087170393,0.0208626706670789,0,0.0517285828247723,0.0269670263998031,9.79594645658524e-17,0.0550143767539286,0.0217367107743333,2.00744311509511e-87,0.0440249648191711,-0.0144479423761368,-0.00861777365207672,0.103901132941246,1,0,0,1,0,0,1,0,0,1,12
"63",751,26326,20,"2019-12-09",7,3.18221184049661,0.0357337926950258,17,1.79175946922805,511113,1,2019,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,2.45958884180371,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.238736150036544,-0.0253232400273108,0.0735656707774684,0.0179658837338244,0,0.00507689406339337,0.0170120655877768,8.2394487066121e-60,0.00526844137998285,0.0112880344427862,4.79292782191893e-133,2.19116340321928e-41,0.0433457791805267,0.0618976801633835,0.249389007687569,1,0,0,1,0,0,1,0,0,1,13
"64",752,26326,25,"2020-01-20",12,4.19116874685764,0.220373593624884,9,1.22377543162212,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,0.641853886172395,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.417448565565404,0.0396239563907946,0.0214405219364551,0.00468837396604066,0,0.00132486541201127,0.00443946575055779,3.51548147010118e-60,0.00137485151107855,0.00294572354989094,4.79292782191893e-133,5.71805629335858e-42,0.0858584195375443,0.123434916138649,0.445716738700867,2,0,0,0,0,0,0,0,0,1,14
"65",753,26326,26,"2020-01-27",11,3.94739014926544,0.152017404100479,7.2,1.09861228866811,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,1.70474809223843,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.211723729978067,-0.00777473985553887,-0.0431953923922192,0.0202827623345014,0.000135519286137808,0,0.0183535991866558,6.33179922975034e-10,1.65966619200892e-05,0.0142851254063235,4.70884199149624e-85,4.35608959166479e-52,0.016527995467186,0.0353873074054718,0.259563207626343,2,0,0,0,0,0,0,0,0,0,15
"66",754,26326,33,"2020-03-16",5,4.13836144763888,0.176214254215632,5.3,0.832909122935104,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,2.19722457733622,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.163305415762163,-0.0253707963707397,-0.0290731959702958,0.024153717392962,0,0,0.021819528587222,3.1270943731603e-13,0.000277644275074826,0.0165452964688859,7.24720270664316e-88,3.61751135423907e-50,0.00971823930740356,0.0248030573129654,0.217590555548668,2,0,0,0,0,0,0,0,0,0,16
"67",755,26326,35,"2020-03-30",3,4.4188406077966,0.0983658855361726,32,2.19722457733622,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,1.75785791755237,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.307727522038135,-0.000250576915002716,0.0534429192401085,0.012840142397202,0,0.00362843507590725,0.0121584525374616,6.59891288645575e-60,0.0037653331177481,0.00806751127733372,4.79292782191894e-133,1.56601537278702e-41,0.0597517937421799,0.0850315243005753,0.320497334003448,1,0,0,1,0,0,1,0,0,1,17
"68",756,26326,38,"2020-04-20",3,2.77258872223978,0.198943701087418,3.5,0.693147180559945,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,4.15731936138349,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.0718220896939048,-0.0859827092082095,0.122249586851631,0.0303668300252249,0,0.00858121879019426,0.0287546391588511,1.1522954207204e-59,0.00890498166762114,0.0190795971031258,4.79292782191894e-133,3.70361333786107e-41,0.00684924423694611,0.0158452838659286,0.126392886042595,2,0,0,1,0,0,1,0,0,1,18
"69",757,26326,39,"2020-04-27",0,0,0,0,0,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,1.33500106673234,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,0,1,24,"train",-0.349301112840722,0.0148579882043889,0.0413171270726904,0.00975141598538725,0,0.00275560649614385,0.00923370822476629,5.50846667291017e-60,0.00285957337081419,0.00612685249107729,4.79292782191893e-133,1.18930669669872e-41,0.0697610676288605,0.0995885580778122,0.367411255836487,2,0,0,1,0,0,1,0,0,1,19
"70",758,26326,40,"2020-05-04",2,2.05412373369555,0,0,0,511113,1,2020,"5th",403555,16,403414,"40-75% (Mid-High)","$70K-80,999",0,1,70776,0.641853886172395,1.09861228866811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5.41666666666667,41,1,1,24,"train",-0.358235539165454,0.0341125782496961,-0.0341983856004942,0.00905891898954495,0.00041490825567456,0,0.00822040862437787,4.73601511808853e-05,5.93689197216945e-09,0.00672537469235257,8.54803007357031e-81,5.25002022579695e-56,0.0519949793815613,0.0843197256326675,0.396556317806244,2,0,0,0,0,0,0,0,0,0,20
